line,tipo,data_ocorrencia,endereco,latitude,longitude
62,Furto de Celular,02/07/2017,"AVENIDA DEZENOVE DE JANEIRO, 0 CARRAO - 03449000 S.PAULO SP",-23.5530453,-46.5282188
63,Furto de Celular,30/06/2017,"RUA JOAQUIM MANUEL DA ROCHA, 34 JARDIM ANGELA - 04952080 S.PAULO SP",-23.7186191,-46.7525439
64,Furto de Celular,03/07/2017,"RUA DOS ESTUDANTES, 190 SE - 01505000 S.PAULO SP",-23.5554877,-46.6333476
65,Furto de Celular,24/06/2017,"RUA CAMPO FLORIDO, 618 SAO MATEUS - 03940000 S.PAULO SP",-23.5888682,-46.5002713
66,Furto de Celular,03/07/2017,"RUA GAPUICIPO, 213 CIDADE LIDER - 03585080 S.PAULO SP",-23.5640222,-46.4909539
67,Furto de Celular,03/07/2017,"RUA PROFESSOR ANTONIO PRUDENTE, 211 LIBERDADE - - S.PAULO SP",-23.5655264,-46.6379051
68,Furto de Celular,29/06/2017,"RUA BOCAINA DE MINAS, 2 JARDIM ANGELA - 04939200 S.PAULO SP",-23.6872716,-46.7687692
69,Furto de Celular,02/07/2017,"AVENIDA CRUZEIRO DO SUL, 1800 SANTANA - 02030200 S.PAULO SP",-23.5162395,-46.6240188
70,Furto de Celular,30/06/2017,"RUA RONALDO DE CARVALHO, 31 SANTANA - 02043000 S.PAULO SP",-23.4936937,-46.6138246
71,Furto de Celular,02/07/2017,"RUA JOAO TEODORO, 470 BOM RETIRO - 01105000 S.PAULO SP",-23.5335943,-46.627951
72,Furto de Celular,30/06/2017,"AVENIDA MIGUEL ESTEFANO, 2918 JARDIM COLINA - 04301012 S.PAULO SP",-23.6387719,-46.6295789
73,Furto de Celular,27/06/2017,"RUA DO GLICERIO, 164 SE - 01514000 S.PAULO SP",-23.553926,-46.6281616
74,Furto de Celular,02/07/2017,"TRAVESSA TERMINAL RODOVIARIO DO TIETE, 0 SANTANA - - S.PAULO SP",-23.5153665,-46.6215843
75,Furto de Celular,29/06/2017,"AVENIDA TIRADENTES, 290 BOM RETIRO - - S.PAULO SP",-23.5331166,-46.6324275
76,Furto de Celular,28/06/2017,"AVENIDA CONSELHEIRO CARRAO, 2500 CARRAO - 03403002 S.PAULO SP",-23.5485895,-46.5374181
77,Furto de Celular,26/06/2017,"AVENIDA RAIMUNDO PEREIRA DE MAGALHAES, 11001 JARAGUA - - S.PAULO SP",-23.4447087,-46.7230074
78,Furto de Celular,02/07/2017,"RUA BALTAZAR RABELO, 11 RIO PEQUENO - 05360170 S.PAULO SP",-23.5632536,-46.743158
79,Furto de Celular,02/07/2017,"AVENIDA PROFESSOR FONSECA RODRIGUES, 2001 ALTO DE PINHEIROS - 05461010 S.PAULO SP",-23.5432106,-46.7263198
80,Furto de Celular,01/07/2017,"RUA TREZE DE MAIO, 708 BELA VISTA - - S.PAULO SP",-23.5594284,-46.6463381
81,Furto de Celular,01/07/2017,"RUA MATIAS AIRES, 78 CONSOLACAO - 01309020 S.PAULO SP",-23.5558396,-46.6571798
82,Furto de Celular,03/07/2017,"RUA FREI CANECA, 972 CONSOLACAO - 01307003 S.PAULO SP",-23.5553628,-46.6560881
83,Furto de Celular,02/07/2017,"RUA ESCORPIAO, 100 SAO MATEUS - 08330570 S.PAULO SP",-23.6122781,-46.4657466
84,Furto de Celular,04/07/2017,"AVENIDA CONSELHEIRO CARRAO, 2255 CARRAO - 03403002 S.PAULO SP",-23.5475911,-46.5395203
85,Furto de Celular,01/07/2017,"RUA TEIXEIRA LEITE, 89 SE - - S.PAULO SP",-23.5552315,-46.6276305
86,Furto de Celular,01/07/2017,"VIADUTO GOVERNADOR ABREU SODRE, 0 CAMBUCI - - S.PAULO SP",-23.5534829,-46.6240248
87,Furto de Celular,30/06/2017,"RUA JOSE DE ARAUJO NOVAES, 100 CAPAO REDONDO - 05848070 S.PAULO SP",-23.657376,-46.7598071
88,Furto de Celular,01/07/2017,"AVENIDA BRIGADEIRO LUIS ANTONIO, 1311 BELA VISTA - - S.PAULO SP",-23.5606392,-46.6435233
89,Furto de Celular,27/06/2017,"AVENIDA PEDRO BUENO, 455 JABAQUARA - 04342010 S.PAULO SP",-23.6354153,-46.6477104
90,Furto de Celular,30/06/2017,"RUA CAPITAO WALDIR ALVES DE SIQUEIRA, 20 JABAQUARA - 04323050 S.PAULO SP",-23.6541031,-46.6382227
91,Furto de Celular,03/07/2017,"RUA DOUTOR VICTOR EUGENIO DO SACRAMENTO, 328 JABAQUARA - 04348020 S.PAULO SP",-23.6466331,-46.650403
92,Furto de Celular,08/06/2017,"AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PER, 2022 JABAQUARA - 04309011 S.PAULO SP",-23.6456838,-46.642077
93,Furto de Celular,30/06/2017,"RUA IGARAPE UNIVERSO, 4 CIDADE TIRADENTES - 08472550 S.PAULO SP",-23.5709676,-46.4049165
94,Furto de Celular,01/07/2017,"AVENIDA FRANCISCO MATARAZZO, 892 BARRA FUNDA - 05001000 S.PAULO SP",-23.5271884,-46.6714287
95,Furto de Celular,01/07/2017,"RUA DOMINGOS PAIVA, 600 BRAS - 03043070 S.PAULO SP",-23.5480535,-46.614926
96,Furto de Celular,27/06/2017,"RUA CAPEPUXIS, 362 ALTO DE PINHEIROS - 05452030 S.PAULO SP",-23.5551366,-46.7125076
97,Furto de Celular,03/07/2017,"AVENIDA DOS METALURGICOS, 1262 CIDADE TIRADENTES - 08471000 S.PAULO SP",-23.5937734,-46.4062412
98,Furto de Celular,02/07/2017,"TRAVESSA TERMINAL RODOVIARIO DO TIETE, 0 SANTANA - - S.PAULO SP",-23.5153665,-46.6215843
99,Furto de Celular,02/07/2017,"PRACA RAMOS DE AZEVEDO, 0 REPUBLICA - 01037010 S.PAULO SP",-23.5447216,-46.6386811
100,Furto de Celular,30/06/2017,"RUA VINTE E CINCO DE MARCO, 0 SE - 01021000 S.PAULO SP",-23.5436527,-46.6325142
101,Furto de Celular,03/07/2017,"ESTACAO METRO SE, 0 SE - - S.PAULO SP",-23.6177542,-46.6392279
102,Furto de Celular,03/07/2017,"RUA SETE DE ABRIL, 79 REPUBLICA - 01044000 S.PAULO SP",-23.5469407,-46.6404311
103,Furto de Celular,30/06/2017,"RUA ANTONIO RODRIGUES FULCATO, 62 CIDADE TIRADENTES - 08490330 S.PAULO SP",-23.5688203,-46.4086514
104,Furto de Celular,03/07/2017,"RUA SALVADOR GIANETTI, 0 GUAIANASES - 08410000 S.PAULO SP",-23.5429889,-46.4206805
105,Furto de Celular,02/07/2017,"AVENIDA DO ESTADO, 3200 SE - - S.PAULO SP",-23.5526225,-46.6257026
106,Furto de Celular,01/07/2017,"RUA SAO PAULO, 300 SE - 01513000 S.PAULO SP",-23.5569222,-46.6299418
107,Furto de Celular,01/07/2017,"RUA BARAO DE LADARIO, 125 BRAS - 03010000 S.PAULO SP",-23.5409175,-46.6181731
108,Furto de Celular,01/07/2017,"RUA VINTE E CINCO DE MARCO, 100 SE - 01021000 S.PAULO SP",-23.5486699,-46.6305114
109,Furto de Celular,03/07/2017,"RUA ZORRILHO, 1 ITAQUERA - 08220210 S.PAULO SP",-23.5379671,-46.474084
110,Furto de Celular,30/06/2017,"RUA LUCAS OBES, 950 IPIRANGA - 04212020 S.PAULO SP",-23.5887218,-46.597549
111,Furto de Celular,26/06/2017,"RUA DOS PINHEIROS, 1174 PINHEIROS - 05422012 S.PAULO SP",-23.5678222,-46.6890499
112,Furto de Celular,23/06/2017,"AVENIDA DO ORATORIO, 4112 SAO LUCAS - 03221200 S.PAULO SP",-23.601781,-46.5346148
113,Furto de Celular,01/07/2017,"RUA DONA GENOVEVA DASCOLI, 37 VILA PRUDENTE - 03132070 S.PAULO SP",-23.5815965,-46.5846308
114,Furto de Celular,01/07/2017,"AVENIDA PREFEITO PASSOS, 0 SE - 01517020 S.PAULO SP",-23.5524963,-46.6273848
115,Furto de Celular,01/07/2017,"AVENIDA FRANCISCO MATARAZZO, 1705 BARRA FUNDA - 05001000 S.PAULO SP",-23.5276431,-46.6784445
116,Furto de Celular,30/06/2017,"AVENIDA MUTINGA, 2372 SAO DOMINGOS - 05110000 S.PAULO SP",-23.4865101,-46.747531
117,Furto de Celular,02/07/2017,"RUA PONTA DE LUCENA, 30 PARQUE DO CARMO - 08270340 S.PAULO SP",-23.5601519,-46.4560454
118,Furto de Celular,02/07/2017,"RUA DO GLICERIO, 0 SE - 01514000 S.PAULO SP",-23.5526899,-46.6274414
119,Furto de Celular,01/02/2017,"AVENIDA RANGEL PESTANA, 100 SE - 01017000 S.PAULO SP",-23.549634,-46.6300813
120,Furto de Celular,01/07/2017,"RUA CABO VERDE, 106 ITAIM BIBI - 04550080 S.PAULO SP",-23.6055911,-46.6766181
121,Furto de Celular,02/07/2017,"RUA GENERAL JULIO MARCONDES SALGADO, 56 SANTA CECILIA - 01201020 S.PAULO SP",-23.5362696,-46.6502717
122,Furto de Celular,30/06/2017,"RUA NEWTON PRADO, 614 BOM RETIRO - 01127000 S.PAULO SP",-23.5225451,-46.6410708
123,Furto de Celular,02/07/2017,"RUA MARECHAL HASTINFILO DE MOURA, 30 VILA SONIA - 05641000 S.PAULO SP",-23.6164481,-46.7418672
124,Furto de Celular,01/07/2017,"RUA CANTO DO RIO VERDE, 114 VILA ANDRADE - 05734010 S.PAULO SP",-23.6238858,-46.7459299
125,Furto de Celular,19/06/2017,"RUA SANTO AMERICO, 275 VILA SONIA - 05629020 S.PAULO SP",-23.6044314,-46.7278141
126,Furto de Celular,01/07/2017,"AVENIDA DO ESTADO, 3500 SE - - S.PAULO SP",-23.6058516,-46.5488007
127,Furto de Celular,01/07/2017,"RUA NOSSA SENHORA DA LAPA, 34 LAPA - 05072000 S.PAULO SP",-23.5206924,-46.7020913
128,Furto de Celular,30/06/2017,"RUA ALTO SUCURIU, 43 CACHOEIRINHA - 02679000 S.PAULO SP",-23.457771,-46.6633822
129,Furto de Celular,30/06/2017,"AVENIDA NOSSA SENHORA DO SABARA, 710 CAMPO GRANDE - 04685002 S.PAULO SP",-23.666842,-46.687678
130,Furto de Celular,01/07/2017,"RUA GUAICURI, 300 CIDADE ADEMAR - 04425000 S.PAULO SP",-23.6873032,-46.6451984
131,Furto de Celular,01/07/2017,"AVENIDA ARICANDUVA, 5555 CIDADE LIDER - - S.PAULO SP",-23.5661486,-46.5004701
132,Furto de Celular,30/06/2017,"RUA DOUTOR LUIZ AYRES, 1800 ARTUR ALVIM - 03568000 S.PAULO SP",-23.5406256,-46.4846836
133,Furto de Celular,01/07/2017,"RUA MAJOR RUDGE, 320 PENHA - 03607010 S.PAULO SP",-23.5202402,-46.5424464
134,Furto de Celular,01/07/2017,"RUA MAJOR RUDGE, 320 PENHA - 03607010 S.PAULO SP",-23.5202402,-46.5424464
135,Furto de Celular,03/07/2017,"RUA CLAUDIA, 456 PENHA - 03617000 S.PAULO SP",-23.5180087,-46.5261282
136,Furto de Celular,01/07/2017,"RUA DOUTOR JOAO RIBEIRO, 304 PENHA - 03634010 S.PAULO SP",-23.5245622,-46.5470154
137,Furto de Celular,28/06/2017,"AVENIDA TENENTE LAUDELINO FERREIRA DO AMARAL, 587 VILA JACUI - 08060000 S.PAULO SP",-23.5028843,-46.4550991
138,Furto de Celular,30/06/2017,"AVENIDA PAULO VI, 900 PINHEIROS - 01262010 S.PAULO SP",-23.5507641,-46.6773143
139,Furto de Celular,29/06/2017,"AVENIDA IBIRAPUERA, 2523 MOEMA - 04029200 S.PAULO SP",-23.605801,-46.6641834
140,Furto de Celular,01/07/2017,"AVENIDA PEDROSO DE MORAIS, 514 PINHEIROS - 05419000 S.PAULO SP",-23.5654681,-46.6902112
141,Furto de Celular,30/06/2017,"RUA REGO FREITAS, 366 REPUBLICA - - S.PAULO SP",-23.5451892,-46.6467353
142,Furto de Celular,29/06/2017,"RUA DO ANFITEATRO, 197 BUTANTA - 05508060 S.PAULO SP",-23.5589609,-46.722262
143,Furto de Celular,01/07/2017,"AVENIDA TIRADENTES, 400 BOM RETIRO - - S.PAULO SP",-23.5310769,-46.6320137
144,Furto de Celular,01/07/2017,"RUA NOSSA SENHORA DAS MERCES, 29 JARDIM COLINA - 04165010 S.PAULO SP",-23.6179617,-46.6113356
145,Furto de Celular,01/07/2017,"AVENIDA PEDROSO DE MORAIS, 514 PINHEIROS - 05419000 S.PAULO SP",-23.5654681,-46.6902112
146,Furto de Celular,02/06/2017,"AVENIDA DOUTOR ENEAS CARVALHO DE AGUIAR, 44 JARDIM PAULISTA - 05403000 S.PAULO SP",-23.5569354,-46.6684611
147,Furto de Celular,29/06/2017,"RUA LEITE DE MORAIS, 111 SANTANA - 02034020 S.PAULO SP",-23.5031115,-46.6253005
148,Furto de Celular,01/07/2017,"AVENIDA DEPUTADO EMILIO CARLOS, 1129 LIMAO - 02721000 S.PAULO SP",-23.4960345,-46.6774996
149,Furto de Celular,02/07/2017,"RUA AUGUSTA, 867 CONSOLACAO - - S.PAULO SP",-23.5529205,-46.6539876
150,Furto de Celular,01/07/2017,"RUA SARGACO, 10 ITAIM PAULISTA - 08111370 S.PAULO SP",-23.4941995,-46.3757487
151,Furto de Celular,02/07/2017,"RUA JOSE ALVES COELHO, 217 ITAIM PAULISTA - 08142180 S.PAULO SP",-23.5148609,-46.3869433
152,Furto de Celular,30/06/2017,"AVENIDA BRASIL, 0 JARDIM PAULISTA - - S.PAULO SP",-23.5790541,-46.6614617
153,Furto de Celular,12/12/2016,"LARGO DA CONCORDIA, 56 BRAS - 03012010 S.PAULO SP",-23.5422906,-46.6159238
154,Furto de Celular,30/06/2017,"AVENIDA DO ESTADO, 6829 IPIRANGA - - S.PAULO SP",-23.5682429,-46.6083799
155,Furto de Celular,30/06/2017,"AVENIDA BRIGADEIRO LUIS ANTONIO, 2013 BELA VISTA - - S.PAULO SP",-23.5663571,-46.6469105
156,Furto de Celular,27/06/2017,"RUA RIO MANUEL ALVES, 85 JARDIM HELENA - 08190450 S.PAULO SP",-23.4850309,-46.3946162
157,Furto de Celular,29/06/2017,"AVENIDA PAULISTA, 900 JARDIM PAULISTA - - S.PAULO SP",-23.5652103,-46.651126
158,Furto de Celular,30/06/2017,"ALAMEDA ITU, 167 JARDIM PAULISTA - - S.PAULO SP",-23.5667082,-46.6563951
159,Furto de Celular,02/07/2017,"RUA DO GLICERIO, 368 SE - - S.PAULO SP",-23.5555722,-46.6290529
160,Furto de Celular,01/07/2017,"RUA MANUEL CARDOSO, 137 CIDADE LIDER - 08280060 S.PAULO SP",-23.5562698,-46.4795063
161,Furto de Celular,28/06/2017,"RUA VINTE E CINCO DE MARCO, 0 SE - 01021000 S.PAULO SP",-23.5436527,-46.6325142
162,Furto de Celular,29/06/2017,"AVENIDA DONA BELMIRA MARIN, 1358 GRAJAU - 04846010 S.PAULO SP",-23.742458,-46.6919182
163,Furto de Celular,03/07/2017,"RUA DA CONSOLACAO, 930 CONSOLACAO - 01301000 S.PAULO SP",-23.5482429,-46.6503291
164,Furto de Celular,01/07/2017,"AVENIDA CRUZEIRO DO SUL, 1800 SANTANA - 02030200 S.PAULO SP",-23.5162395,-46.6240188
165,Furto de Celular,29/06/2017,"LARGO PATEO DO COLEGIO, 10 SE - 01016040 S.PAULO SP",-23.548257,-46.633215
166,Furto de Celular,29/06/2017,"RUA ACOR, 181 CIDADE DUTRA - 04837090 S.PAULO SP",-23.7421998,-46.7030707
167,Furto de Celular,02/07/2017,"RUA PEIXOTO GOMIDE, 500 BELA VISTA - 01409001 S.PAULO SP",-23.5584534,-46.6554802
168,Furto de Celular,03/07/2017,"AVENIDA SAPOPEMBA, 11142 SAPOPEMBA - - S.PAULO SP",-23.614907,-46.5016996
169,Furto de Celular,01/07/2017,"RUA ALEXANDRE FERNANDES, 10 SAPOPEMBA - 03924000 S.PAULO SP",-23.5993464,-46.5131551
170,Furto de Celular,03/07/2017,"AVENIDA SAPOPEMBA, 100 AGUA RASA - - S.PAULO SP",-23.5585292,-46.5771243
171,Furto de Celular,03/07/2017,"AVENIDA SAPOPEMBA, 11500 SAPOPEMBA - - S.PAULO SP",-23.614261,-46.498263
172,Furto de Celular,29/06/2017,"AVENIDA DAS NACOES UNIDAS, 18605 VILA ALMEIDA - 04795100 S.PAULO SP",-23.6565626,-46.718192
173,Furto de Celular,02/07/2017,"AVENIDA CARLOS CALDEIRA FILHO, 1570 CAPAO REDONDO - 05798350 S.PAULO SP",-23.6450247,-46.7499815
174,Furto de Celular,30/06/2017,"AVENIDA IBIRAPUERA, 1200 MOEMA - 04029100 S.PAULO SP",-23.5967124,-46.6558136
175,Furto de Celular,02/07/2017,"AVENIDA JOSE MARIA WHITAKER, 10 SAUDE - 04057000 S.PAULO SP",-23.6059765,-46.6493616
176,Furto de Celular,30/06/2017,"RUA MELO FREIRE, 0 TATUAPE - 03314030 S.PAULO SP",-23.5394431,-46.5713515
177,Furto de Celular,30/06/2017,"RUA SALVADOR GIANETTI, 0 GUAIANASES - 08410000 S.PAULO SP",-23.5429889,-46.4206805
178,Furto de Celular,30/06/2017,"RUA SIMAO CERQUEIRA, 190 IGUATEMI - 08371240 S.PAULO SP",-23.5992172,-46.4483642
179,Furto de Celular,03/07/2017,"RUA DAS UVAIAS, 179 SAUDE - 04055110 S.PAULO SP",-23.6206353,-46.6405918
180,Furto de Celular,03/07/2017,"RUA DOM PEDRO I, 0 SACOMA - - S.PAULO SP",-23.633023,-46.6005214
181,Furto de Celular,02/07/2017,"RUA SAO GONCALO DO RIO DAS PEDRAS, 0 VILA CURUCA - 08081000 S.PAULO SP",-23.4818593,-46.4214843
182,Furto de Celular,03/07/2017,"AVENIDA SAPOPEMBA, 7000 SAPOPEMBA - - S.PAULO SP",-23.591758,-46.5299015
183,Furto de Celular,26/06/2017,"AVENIDA GENERAL ATALIBA LEONEL, 3114 VILA GUILHERME - 02033020 S.PAULO SP",-23.4888532,-46.6078427
184,Furto de Celular,30/06/2017,"RUA FRANCISCO ALVES BEZERRA, 261 VILA MEDEIROS - 02228000 S.PAULO SP",-23.4828413,-46.5682783
185,Furto de Celular,01/07/2017,"RUA GIBRALTAR, 346 SANTO AMARO - 04755070 S.PAULO SP",-23.6481566,-46.7161613
186,Furto de Celular,03/07/2017,"AVENIDA GUIDO CALOI, 2221 JD SAO LUIS - 05802140 S.PAULO SP",-23.6656259,-46.7267916
187,Furto de Celular,03/07/2017,"AVENIDA ADOLFO PINHEIRO, 478 SANTO AMARO - 04753060 S.PAULO SP",-23.6487946,-46.7031996
