"","ano","numero_bo","tipo","data_ocorrencia","periodo_ocorrencia","flagrante","endereco","latitude","longitude"
"9164",2003,12672,"Furto de Veículo","02/11/2003","A TARDE","Nao","R GALEAO CARVALHAL, 0 BELA VISTA - nan S.ANDRE SP",-23.666082,-46.539942
"9165",2003,7038,"Furto de Veículo","02/11/2003","A TARDE","Nao","R CONSELHEIRO LAFAYETTE, 1035 BARCELONA - nan S.CAETANO DO SUL SP",-23.6229884,-46.5501449
"9166",2003,8567,"Furto de Veículo","02/11/2003","A NOITE","Nao","R ECA DE QUEIROZ, 58 VILA MARIANA - nan S.PAULO SP",-23.5788144,-46.6431663
"9167",2003,10277,"Furto de Veículo","02/11/2003","A NOITE","Nao","R PAPA PAULO VI, 633 JD. IRAJA - nan S.BERNARDO DO CAMPO SP",-23.7226717,-46.5343273
"9168",2003,7164,"Furto de Veículo","02/11/2003","A NOITE","Nao","R AURELIA SALAZAR JORGE, 0 RUDGE RAMOS - nan S.BERNARDO DO CAMPO SP",-23.67002,-46.565873
"9169",2003,6761,"Furto de Veículo","02/11/2003","A NOITE","Nao","PRACA MONSENHOR LUIS, 0 SANTANA - nan S.JOSE DOS CAMPOS SP",-23.1592321,-45.8959523
"9170",2003,6490,"Furto de Veículo","02/11/2003","A NOITE","Nao","R. JOSE DE SOUZA MARQUES, 30 JD. ESPLANADA - nan JUNDIAI SP",-23.2125996,-46.8705602
"9171",2003,7040,"Furto de Veículo","02/11/2003","A NOITE","Nao","R JOSE BENEDETTI, 237 SANTO ANTONIO - nan S.CAETANO DO SUL SP",-23.6212674,-46.570715
"9172",2003,6483,"Furto de Veículo","02/11/2003","A NOITE","Nao","R TIRADENTES, 0 VILA BELMIRO - nan SANTOS SP",-23.9510307,-46.3371719
"9173",2003,7429,"Furto de Veículo","02/11/2003","EM HORA INCERTA","Nao","AVENIDA QUEIROZ DOS SANTOS, 0 CASA BLANCA - nan SUZANO SP",-23.6635628,-46.5154572
"9174",2003,7429,"Furto de Veículo","02/11/2003","EM HORA INCERTA","Nao","AVENIDA QUEIROZ DOS SANTOS, 0 CASA BLANCA - nan SUZANO SP",-23.6635628,-46.5154572
"9175",2003,11932,"Furto de Veículo","02/10/2003","A NOITE","Nao","AV PRES HUMBERTO DE A CASTELO BRANCO, 2429 VILA AUGUSTA - nan GUARULHOS SP",-23.4833231,-46.5401509
"9176",2003,9144,"Furto de Veículo","03/11/2003","DE MADRUGADA","Nao","AV INOCENCIO SERAFICO, 0 VILA DIRCE - nan CARAPICUIBA SP",-23.5580818,-46.8372703
"9177",2003,5257,"Furto de Veículo","02/11/2003","EM HORA INCERTA","Nao","AV SIQUEIRA CAMPOS, 0 MACUCO - nan SANTOS SP",-23.9607794,-46.3063639
"9178",2003,8255,"Furto de Veículo","03/11/2003","DE MADRUGADA","Nao","R BOLIVAR RIBEIRO BOAVENTURA, 394 JD. DANFER - nan S.PAULO SP",-23.5032327,-46.5013038
"9179",2003,5548,"Furto de Veículo","03/11/2003","DE MADRUGADA","Nao","R MUTUIPE, 0 JD. PRESIDENTE DUTRA - nan GUARULHOS SP",-23.4258475,-46.4292489
"9180",2003,5258,"Furto de Veículo","02/11/2003","EM HORA INCERTA","Nao","AV SIQUEIRA CAMPOS, 0 MACUCO - nan SANTOS SP",-23.9607794,-46.3063639
"9181",2003,7047,"Furto de Veículo","03/11/2003","DE MADRUGADA","Nao","AV DR AUGUSTO DE TOLEDO, 802 SANTA PAULA - nan S.CAETANO DO SUL SP",-23.616038,-46.5665851
"9182",2003,1759,"Furto de Veículo","03/11/2003","DE MADRUGADA","Nao","DA ASSOCIACAO, 44 JD. NOVO OSASCO - nan OSASCO SP",-23.5686703,-46.7937549
"9183",2003,10498,"Furto de Veículo","03/11/2003","PELA MANHA","Nao","R DOM JOSE GASPAR, 1280 JD. PILAR - nan MAUA SP",-23.676237,-46.460436
"9184",2003,12688,"Furto de Veículo","03/10/2003","PELA MANHA","Nao","AV PEREIRA BARRETO, 0 PARAISO - nan S.ANDRE SP",-23.6774671,-46.5373477
"9185",2003,12698,"Furto de Veículo","03/11/2003","A TARDE","Nao","AV PORTUGAL, 1039 VILA BASTOS - nan S.ANDRE SP",-23.6674276,-46.5367034
"9186",2003,3329,"Furto de Veículo","03/11/2003","A TARDE","Nao","RUA CEL FAGUNDES, 300 CENTRO - 07600000 MAIRIPORA SP",-23.3191534,-46.5873171
"9187",2003,1362,"Furto de Veículo","01/11/2003","A NOITE","Nao","R TOPAZIO, 510 JD MUTINGA - nan OSASCO SP",-23.5066982,-46.7692643
"9188",2003,770,"Furto de Veículo","03/11/2002","A NOITE","Nao","RUA MONTEIRO LOBATO, 0 JARDIM JACIRA - nan ITAPECERICA DA SERRA SP",-23.7468583,-46.7970743
"9189",2003,6776,"Furto de Veículo","03/11/2003","A TARDE","Nao","RUA PEDRO TOLEDO, 244 VILA ADIANA - nan S.JOSE DOS CAMPOS SP",-23.1995959,-45.8931819
"9190",2003,10517,"Furto de Veículo","03/11/2003","A NOITE","Nao","R VITORIO VENETO, 910 VL VITORIA - nan MAUA SP",-23.6796802,-46.4586085
"9191",2003,10791,"Furto de Veículo","03/11/2003","A NOITE","Nao","R ARGENTINA, 0 PARQUE DAS NACOES - nan S.ANDRE SP",-23.640454,-46.5207893
"9192",2003,10792,"Furto de Veículo","03/11/2003","A NOITE","Nao","R ARGENTINA, 0 PARQUE DAS NACOES - nan S.ANDRE SP",-23.640454,-46.5207893
"9193",2003,7068,"Furto de Veículo","03/11/2003","A TARDE","Nao","R RAFAEL CORREIA SAMPAIO, 214 SANTO ANTONIO - nan S.CAETANO DO SUL SP",-23.6201787,-46.5712494
"9194",2003,12717,"Furto de Veículo","03/11/2003","A NOITE","Nao","R VOTUPORANGA, 111 VL DORA - nan S.ANDRE SP",-23.6678959,-46.5316003
"9195",2003,6505,"Furto de Veículo","03/11/2003","A NOITE","Nao","R JULIO CONCEICAO, 45 VILA MATHIAS - nan SANTOS SP",-23.9472724,-46.3290079
"9196",2003,10798,"Furto de Veículo","03/11/2003","A NOITE","Nao","R PADRE MANOEL DA NOBREGA, 0 BAIRRO JARDIM - nan S.ANDRE SP",-23.6552937,-46.5332415
"9197",2003,12269,"Furto de Veículo","04/11/2003","DE MADRUGADA","Nao","AV. DONA LIDIA, 900 VILA REZENDE - nan PIRACICABA SP",-22.7099811,-47.6539824
"9198",2003,5278,"Furto de Veículo","03/11/2003","A NOITE","Nao","R FRANCISCO PRADO FILHO, 100 JD DOS OLIVEIRAS - 13044100 CAMPINAS SP",-22.9408589,-47.0456952
"9199",2003,5278,"Furto de Veículo","03/11/2003","A NOITE","Nao","R FRANCISCO PRADO FILHO, 100 JD DOS OLIVEIRAS - 13044100 CAMPINAS SP",-22.9408589,-47.0456952
"9200",2003,10807,"Furto de Veículo","04/11/2003","PELA MANHA","Nao","AV. DA PAZ, 971 B. UTINGA - nan S.ANDRE SP",-23.6226247,-46.5389459
"9201",2003,2694,"Furto de Veículo","04/11/2003","PELA MANHA","Nao","AV NOSSA SENHORA DA PENHA, 96 JORDANOPOLIS - 07400000 ARUJA SP",-23.4010919,-46.3368659
"9202",2003,11991,"Furto de Veículo","04/11/2003","PELA MANHA","Nao","R JOSEPHINA MANDOTTI, 78 JD MAIA - nan GUARULHOS SP",-23.4608154,-46.5234304
"9203",2003,2183,"Furto de Veículo","04/11/2003","A TARDE","Nao","AV JOAO BERNARDO MEDEIROS, 0 BOM CLIMA - nan GUARULHOS SP",-23.4564242,-46.5186069
"9204",2003,1721,"Furto de Veículo","30/10/2003","A TARDE","Nao","R SILVIO BARBOSA, 0 JD SAO PAULO - nan GUARULHOS SP",-23.4669197,-46.5237789
"9205",2003,1122,"Furto de Veículo","04/11/2003","A TARDE","Nao","R VISCONDE DE INHAUMA, 1050 NOVA GERTI - nan S.CAETANO DO SUL SP",-23.638619,-46.564817
"9206",2003,3632,"Furto de Veículo","04/11/2003","A TARDE","Nao","RUA ANTONIO PRADO, 0 CENTRO - nan SANTOS SP",-23.6079725,-46.5794791
"9207",2003,12757,"Furto de Veículo","04/11/2003","A TARDE","Nao","AV FIRESTONE, 0 CASABRANCA - nan S.ANDRE SP",-23.6607657,-46.5164228
"9208",2003,3626,"Furto de Veículo","04/11/2003","EM HORA INCERTA","Nao","ANTONIO PRADO, 0 CENTRO - nan SANTOS SP",-23.6079725,-46.5794791
"9209",2003,6804,"Furto de Veículo","04/11/2003","A NOITE","Nao","AV. BARAO DO RIO BRANCO, 0 ESPLANADA - nan S.JOSE DOS CAMPOS SP",-23.20145,-45.9041045
"9210",2003,6516,"Furto de Veículo","04/11/2003","A NOITE","Nao","AV AMELIA LATORRE, 0 RETIRO - 0 JUNDIAI SP",-23.1774138,-46.9172764
"9211",2003,6517,"Furto de Veículo","04/11/2003","A NOITE","Nao","RUA CONRADO OFFA, 0 CHACARA URBANA - 0 JUNDIAI SP",-23.185497,-46.8921338
"9212",2003,7471,"Furto de Veículo","04/11/2003","A NOITE","Nao","AV. ITAPETI, 530 JD. BOA VISTA - 08693210 SUZANO SP",-23.5015158,-46.3035533
"9213",2003,4480,"Furto de Veículo","04/11/2003","EM HORA INCERTA","Nao","R PROF ZEFERINO VAZ, 247 VILA ARAPUA - nan S.PAULO SP",-23.6361282,-46.5878704
"9214",2003,7206,"Furto de Veículo","04/11/2003","A NOITE","Nao","R AURELIA SALAZAR JORGE, 280 RR - nan S.BERNARDO DO CAMPO SP",-23.67002,-46.565873
"9215",2003,8304,"Furto de Veículo","04/11/2003","A NOITE","Nao","R FLORESTA AZUL, 59 VILA SILVIA - nan S.PAULO SP",-23.4964062,-46.5071107
"9216",2003,4232,"Furto de Veículo","04/11/2003","A NOITE","Nao","AV JOSE MARIA DE ALBUQUERQUE FREITAS, 0 MOGILAR - nan MOGI DAS CRUZES SP",-23.5143766,-46.190008
"9217",2003,7090,"Furto de Veículo","04/11/2003","A NOITE","Nao","AV PARAISO, 700 OLIMPICO - nan S.CAETANO DO SUL SP",-23.6317132,-46.5612748
"9218",2003,8311,"Furto de Veículo","04/11/2003","DE MADRUGADA","Nao","R RAIMUNDO MATIUZO, 670 CANGAIBA - 03735000 S.PAULO SP",-23.5068,-46.5195172
"9219",2003,4752,"Furto de Veículo","05/11/2003","DE MADRUGADA","Nao","R NARAIN SINGH LUSCHINI, 29 PQ.CONTINENTAL II - nan GUARULHOS SP",-23.4273971,-46.5512833
"9220",2003,8316,"Furto de Veículo","05/11/2003","DE MADRUGADA","Nao","AV LUIZ IMPARATO, 513 VILA CISPER - 03819160 S.PAULO SP",-23.4990511,-46.4970958
"9221",2003,9223,"Furto de Veículo","04/11/2003","A NOITE","Nao","AV BRASIL, 0 COHAB - nan CARAPICUIBA SP",-23.5341286,-46.8304139
"9222",2003,3639,"Furto de Veículo","05/11/2003","PELA MANHA","Nao","R. ANTONIO PRADO, 0 CENTRO - nan SANTOS SP",-23.6079725,-46.5794791
"9223",2003,7193,"Furto de Veículo","30/09/2003","EM HORA INCERTA","Nao","AV DOM JOAO VI, 929 JD. CANHEMA - 09941150 DIADEMA SP",-23.6726187,-46.6054952
"9224",2003,10845,"Furto de Veículo","05/11/2003","PELA MANHA","Nao","RUA ESTADOS UNIDOS, 528 PQ DAS NACOES - nan S.ANDRE SP",-23.6384275,-46.5271486
"9225",2003,2698,"Furto de Veículo","23/10/2003","PELA MANHA","Nao","RODOVIA MOGI DUTRA, 0 JD VIA DUTRA - 07400000 ARUJA SP",-23.4033926,-46.3088567
"9226",2003,10846,"Furto de Veículo","05/11/2003","A TARDE","Nao","AV DA PAZ, 0 UTINGA - nan S.ANDRE SP",-23.6237943,-46.5403175
"9227",2003,7099,"Furto de Veículo","05/11/2003","A TARDE","Nao","AL SAO CAETANO, 1252 BARCELONA - nan S.CAETANO DO SUL SP",-23.6205844,-46.5531374
"9228",2003,4756,"Furto de Veículo","05/11/2003","DE MADRUGADA","Nao","R NARAIN SINGH LUSCHINI, 29 PQ.CONTINENTAL II - nan GUARULHOS SP",-23.4273971,-46.5512833
"9229",2003,12792,"Furto de Veículo","05/11/2003","A TARDE","Nao","R ONZE DE JUNHO, 0 CASA BRANCA - nan S.ANDRE SP",-23.6642193,-46.5198646
"9230",2003,10856,"Furto de Veículo","05/11/2003","PELA MANHA","Nao","AL MARQUES DE BARBACENA, 0 SANTA TERESINHA - nan S.ANDRE SP",-23.6361793,-46.5319811
"9231",2003,8649,"Furto de Veículo","05/11/2003","A TARDE","Nao","R FRANCA PINTO, 1370 VILA MARIANA - nan S.PAULO SP",-23.5864199,-46.6388896
"9232",2003,7224,"Furto de Veículo","05/11/2003","A TARDE","Nao","R AURELIA SALAZAR JORGE, 93 JDIM HOLYWOOD - nan S.BERNARDO DO CAMPO SP",-23.67002,-46.565873
"9233",2003,2036,"Furto de Veículo","05/11/2003","A TARDE","Nao","RUA PRUDENTE DE MORAES, 167 CENTRO - 06900000 EMBU-GUACU SP",-23.8323814,-46.812078
"9234",2003,3524,"Furto de Veículo","05/11/2003","A TARDE","Nao","EST KIZAEMON TAKEUTI, 637 JD. FLORIDA - 06810090 EMBU SP",-23.6428794,-46.8062196
"9235",2003,9244,"Furto de Veículo","05/11/2003","A NOITE","Nao","AV. FERNANDA, 0 CENTRO - 0 CARAPICUIBA SP",-23.5236194,-46.8338184
"9236",2003,7187,"Furto de Veículo","05/11/2003","A NOITE","Nao","R SAO GERALDO, 183 JD. SAO SALVADOR - 06775420 TABOAO DA SERRA SP",-23.6369951,-46.7958559
"9237",2003,12042,"Furto de Veículo","05/11/2003","A NOITE","Nao","R JACOB, 248 JD. TRANQUILIDADE - nan GUARULHOS SP",-23.4702531,-46.5544856
"9238",2003,7188,"Furto de Veículo","05/11/2003","A NOITE","Nao","R ANTONIO DE OLIVEIRA SALAZAR, 199 JD. SAO SALVADOR - nan TABOAO DA SERRA SP",-23.635252,-46.795606
"9239",2003,4244,"Furto de Veículo","05/11/2003","A NOITE","Nao","R VALMET, 213 BRAS CUBAS - nan MOGI DAS CRUZES SP",-23.5418655,-46.2171775
"9240",2003,2039,"Furto de Veículo","05/11/2003","A NOITE","Nao","JOSE NOGUEIRA, 0 CIPO - 06900000 EMBU-GUACU SP",-23.8777247,-46.7929135
"9241",2003,6269,"Furto de Veículo","05/11/2003","A NOITE","Nao","RUA IMACULADA CONCEICAO, 0 KM. 18 - nan OSASCO SP",-23.526764,-46.7993869
"9242",2003,3651,"Furto de Veículo","05/11/2003","A NOITE","Nao","R XAVIER PINHEIRO, 0 VILA MATHIAS - nan SANTOS SP",-23.9499163,-46.3249213
"9243",2003,7193,"Furto de Veículo","06/11/2003","PELA MANHA","Nao","R CARMEM AGUILAR PEREZ, 142 JD. MARIA ROSA - 06763370 TABOAO DA SERRA SP",-23.6137535,-46.7650313
"9244",2003,12358,"Furto de Veículo","05/11/2003","EM HORA INCERTA","Nao","AV FRANCISCO PRESTES MAIA, 331 CENTRO - nan S.BERNARDO DO CAMPO SP",-23.7065573,-46.5482805
"9245",2003,3001,"Furto de Veículo","06/11/2003","DE MADRUGADA","Nao","AV BRASIL, 962 CRUZEIRO - 07500000 S.ISABEL SP",-23.3186171,-46.2182421
"9246",2003,6830,"Furto de Veículo","06/11/2003","DE MADRUGADA","Nao","MARACAIBO, 167 JD AMERICA - nan S.JOSE DOS CAMPOS SP",-23.2335987,-45.900926
"9247",2003,1987,"Furto de Veículo","06/11/2003","PELA MANHA","Nao","R ANDRE THOMAZ, 0 CAMPESINA - 06023120 OSASCO SP",-23.5437966,-46.769029
"9248",2003,12061,"Furto de Veículo","06/11/2003","PELA MANHA","Nao","R ARMINDA DE LIMA, 1000 VILA PROGRESSO - nan GUARULHOS SP",-23.4593941,-46.5354738
"9249",2003,12823,"Furto de Veículo","06/11/2003","EM HORA INCERTA","Nao","AV QUEIROS DOS SANTOS, 0 CENTRO - nan S.ANDRE SP",-23.655651,-46.523958
"9250",2003,2198,"Furto de Veículo","06/11/2003","PELA MANHA","Nao","AV. OTAVIO BRAGA DE MESQUITA, 0 VILA BARROS - nan GUARULHOS SP",-23.4495003,-46.508564
"9251",2003,913,"Furto de Veículo","06/11/2003","PELA MANHA","Nao","AV. INOCENCIO PIRES DE OLIVEIRA, 0 CAUCAIA DO ALTO - nan COTIA SP",-23.6846904,-47.02384
"9252",2003,2199,"Furto de Veículo","06/11/2003","PELA MANHA","Nao","AV. OTAVIO BRAGA DE MESQUITA, 0 VILA BARROS - nan GUARULHOS SP",-23.4495003,-46.508564
"9253",2003,916,"Furto de Veículo","06/11/2003","A TARDE","Nao","AV. DES. DR. EDUARDO CUNHA DE ABREU, 1455 COHAH II - nan CARAPICUIBA SP",-23.5332029,-46.834183
"9254",2003,917,"Furto de Veículo","06/11/2003","A TARDE","Nao","R RIO BRANCO, 31 COHAB II - nan CARAPICUIBA SP",-23.5332029,-46.834183
"9255",2003,1140,"Furto de Veículo","06/11/2003","PELA MANHA","Nao","R NOSSA SENHORA DE FATIMA, 820 SANTA PAULA - 0954010 S.CAETANO DO SUL SP",-23.6264279,-46.5658058
"9256",2003,3662,"Furto de Veículo","06/11/2003","A TARDE","Nao","R ALEXANDRE RODRIGUES, 0 CENTRO - nan SANTOS SP",-24.0095587,-46.2736345
"9257",2003,12395,"Furto de Veículo","06/11/2003","A NOITE","Nao","R JOAO PESSOA, 0 CENTRO - nan S.BERNARDO DO CAMPO SP",-23.7088032,-46.5490522
"9258",2003,5217,"Furto de Veículo","06/11/2003","A NOITE","Nao","R BENEDITO LEMOS LEITE, 0 CENTRO - nan COTIA SP",-23.606292,-46.9255841
"9259",2003,12081,"Furto de Veículo","06/11/2003","A NOITE","Nao","R DR SOLON FERNANDES, 0 VILA ROSALIA - nan GUARULHOS SP",-23.4474712,-46.554885
"9260",2003,11274,"Furto de Veículo","06/11/2003","A NOITE","Nao","RUA ESCOLASTICA ROSA DE ALMEIDA, 916 VILA CARVALHO - nan SOROCABA SP",-23.4857692,-47.4679071
"9261",2003,9091,"Furto de Veículo","06/11/2003","A TARDE","Nao","R JERONIMO DA VEIGA, 305 ITAIM BIBI - nan S.PAULO SP",-23.5816535,-46.6817055
"9262",2003,12844,"Furto de Veículo","06/11/2003","A NOITE","Nao","R SEN FLAQUER, 631 CENTRO - nan S.ANDRE SP",-23.6620232,-46.5245735
"9263",2003,9280,"Furto de Veículo","06/11/2003","A NOITE","Nao","AV MIRIAM, 0 CENTRO - nan CARAPICUIBA SP",-23.5217102,-46.8341712
"9264",2003,9701,"Furto de Veículo","06/11/2003","A NOITE","Nao","AV ROQUE PETRONI JR, 1089 JD DAS ACACIAS - nan S.PAULO SP",-23.622235,-46.6961283
"9265",2003,10896,"Furto de Veículo","06/11/2003","A NOITE","Nao","AV BRASIL, 400 PARQUE DAS NACOES - nan S.ANDRE SP",-23.6389002,-46.5212976
"9266",2003,7215,"Furto de Veículo","06/11/2003","EM HORA INCERTA","Nao","R HENRIQUE ROBBA, 165 JD. MIRNA - 06790170 TABOAO DA SERRA SP",-23.6102866,-46.7830647
"9267",2003,10619,"Furto de Veículo","07/11/2003","PELA MANHA","Nao","R VITORIO VENETO, 874 VL. VITORIA - 09370000 MAUA SP",-23.6799763,-46.4586611
"9268",2003,4450,"Furto de Veículo","07/11/2003","PELA MANHA","Nao","R DAS AMERICAS, 435 SITIO PAREDAO - 08500 FERRAZ DE VASCONCELOS SP",-23.5430084,-46.3623298
"9269",2003,4450,"Furto de Veículo","07/11/2003","PELA MANHA","Nao","R DAS AMERICAS, 435 SITIO PAREDAO - 08500 FERRAZ DE VASCONCELOS SP",-23.5430084,-46.3623298
"9270",2003,2710,"Furto de Veículo","07/11/2003","PELA MANHA","Nao","RUA SAO VICENTE, 157 JORDANOPOLIS - 07400000 ARUJA SP",-23.4011756,-46.3410635
"9271",2003,6862,"Furto de Veículo","06/11/2003","A NOITE","Nao","RUA JOSE DE ALENCAR, 123 VILA SANTA LUZIA - nan S.JOSE DOS CAMPOS SP",-23.1847678,-45.878284
"9272",2003,10621,"Furto de Veículo","07/11/2003","PELA MANHA","Nao","R DOM JOSE GASPAR, 0 VL. ASSIS BRASIL - nan MAUA SP",-23.6787168,-46.4608434
"9273",2003,4517,"Furto de Veículo","07/11/2003","DE MADRUGADA","Nao","EST DAS LAGRIMAS, 1787 SAO JOAO CLIMACO - nan S.PAULO SP",-23.621143,-46.591852
"9274",2003,12100,"Furto de Veículo","07/11/2003","EM HORA INCERTA","Nao","R PADRE CLAUDIO ARENAL, 18 VILA BARROS - nan GUARULHOS SP",-23.4538921,-46.5068802
"9275",2003,3554,"Furto de Veículo","06/11/2003","A TARDE","Nao","AV FIRESTONE, 0 CASA BRANCA - nan S.ANDRE SP",-23.6608307,-46.5166846
"9276",2003,6864,"Furto de Veículo","16/10/2003","EM HORA INCERTA","Nao","PRACA MONSENHOR ASCANIO BRANDAO, 0 SAO DIMAS - nan S.JOSE DOS CAMPOS SP",-23.1985115,-45.8881813
"9277",2003,1897,"Furto de Veículo","05/11/2003","A TARDE","Nao","R JOAO PESSOA, 445 CENTRO - nan SANTOS SP",-7.1756714,-34.8295359
"9278",2003,7232,"Furto de Veículo","07/11/2003","PELA MANHA","Nao","R JOSE MARIA DE OLIVEIRA LIMA, 26 V. UNIVERSITARIA - 05362030 S.PAULO SP",-23.572506,-46.742102
"9279",2003,12865,"Furto de Veículo","07/11/2003","A TARDE","Nao","R ANTONIO CARDOSO FRANCO, 137 CASA BRANCA - nan S.ANDRE SP",-23.6629527,-46.5207654
"9280",2003,6589,"Furto de Veículo","07/11/2003","PELA MANHA","Nao","PC SACADURA CABRAL, 0 CENTRO - nan MOGI DAS CRUZES SP",-23.52124,-46.196781
"9281",2003,4527,"Furto de Veículo","07/11/2003","PELA MANHA","Nao","R PROF VILALVA JR, 339 MOINHO VELHO - nan S.PAULO SP",-23.6157448,-46.6030021
"9282",2003,6571,"Furto de Veículo","07/11/2003","A TARDE","Nao","RUA DA PADROEIRA ESQ. C/RUA BARAO DE JUN, 0 CENTRO - nan JUNDIAI SP",-23.1881998,-46.8843363
"9283",2003,6873,"Furto de Veículo","07/11/2003","EM HORA INCERTA","Nao","RUA SERIMBURA, 185 JD. MARINGA - nan S.JOSE DOS CAMPOS SP",-23.2053917,-45.8968112
"9284",2003,4799,"Furto de Veículo","07/11/2003","A TARDE","Nao","AV EMILIO RIBAS, 0 JD TRANQUILIDADE - nan GUARULHOS SP",-23.4642558,-46.5524646
"9285",2003,9128,"Furto de Veículo","07/11/2003","PELA MANHA","Nao","AV BRIGADEIRO FARIA LIMA, 3000 ITAIM BIBI - nan S.PAULO SP",-23.5910944,-46.6808839
"9286",2003,4462,"Furto de Veículo","07/11/2003","A TARDE","Nao","R CARLOS GOMES, 0 CENTRO - 08500000 FERRAZ DE VASCONCELOS SP",-23.542358,-46.3672853
"9287",2003,6880,"Furto de Veículo","07/11/2003","A NOITE","Nao","AV. DUSMENIL SANTOS FERNANDES, 1060 GALO BRANCO - nan S.JOSE DOS CAMPOS SP",-23.1405622,-45.7768549
"9288",2003,7159,"Furto de Veículo","07/11/2003","A NOITE","Nao","R RAFAEL CORREIA SAMPAIO, 900 SANTA PAULA - nan S.CAETANO DO SUL SP",-23.619966,-46.563932
"9289",2003,8405,"Furto de Veículo","07/11/2003","A NOITE","Nao","AV AMADOR BUENO DA VEIGA, 3844 JD. POPULAR - nan S.PAULO SP",-23.5149919,-46.5076262
"9290",2003,4466,"Furto de Veículo","07/11/2003","A NOITE","Nao","AV BRASIL, 0 CENTRO - 08500000 FERRAZ DE VASCONCELOS SP",-23.5262746,-46.3440653
"9291",2003,4276,"Furto de Veículo","07/11/2003","A NOITE","Nao","R POLONIA, 5 JUNDIAPEBA - nan MOGI DAS CRUZES SP",-23.546158,-46.2445897
"9292",2003,9136,"Furto de Veículo","08/11/2003","PELA MANHA","Nao","R CARLOS KORKISCHKO, 20 VILA BARROS - 07192200 GUARULHOS SP",-23.450357,-46.5083558
"9293",2003,12886,"Furto de Veículo","08/11/2003","PELA MANHA","Nao","AV DOM PEDRO I, 4251 VILA PIRES - nan S.ANDRE SP",-23.673006,-46.5129904
"9294",2003,12888,"Furto de Veículo","08/11/2003","PELA MANHA","Nao","R CORREIA DIAS, 0 CENTRO - nan S.ANDRE SP",-23.6581013,-46.5256754
"9295",2003,3997,"Furto de Veículo","08/11/2003","DE MADRUGADA","Nao","R OLINDA, 265 JARDIM PINHIEIRO - 0855000 POA SP",-23.542757,-46.3414869
"9296",2003,10455,"Furto de Veículo","07/11/2003","A NOITE","Nao","RODOVIA PRES CASTELO BRANCO, 20 JARDIM MUTINGA - 06400 BARUERI SP",-23.5095641,-46.815807
"9297",2003,4284,"Furto de Veículo","08/11/2003","DE MADRUGADA","Nao","IZOLINA BONISI, 104 JD IVETE - nan MOGI DAS CRUZES SP",-23.5488514,-46.194673
"9298",2003,7295,"Furto de Veículo","08/11/2003","PELA MANHA","Nao","R GINO AMADEI, 325 PAULICEIA - 09600 S.BERNARDO DO CAMPO SP",-23.6668929,-46.5890437
"9299",2003,4285,"Furto de Veículo","08/11/2003","DE MADRUGADA","Nao","IZOLINA BONISI, 104 JD IVETE - nan MOGI DAS CRUZES SP",-23.5488514,-46.194673
"9300",2003,7564,"Furto de Veículo","08/11/2003","DE MADRUGADA","Nao","RUA GAL FRANCISCO GLICERIO, 2827 JD. ANZAI - 08665000 SUZANO SP",-23.5589581,-46.3177875
"9301",2003,8749,"Furto de Veículo","08/11/2003","PELA MANHA","Nao","R CEL ARTUR GODOI, 28 VILA MARIANA - nan S.PAULO SP",-23.5852489,-46.641841
"9302",2003,10465,"Furto de Veículo","08/11/2003","PELA MANHA","Nao","RUA PACO, 40 CENTRO - 06400 BARUERI SP",-23.5119391,-46.8744183
"9303",2003,9773,"Furto de Veículo","29/10/2003","DE MADRUGADA","Nao","AV DR CARDOSO DE MELO, 1280 VILA OLIMPIA - nan S.PAULO SP",-23.597926,-46.685788
"9304",2003,7175,"Furto de Veículo","08/11/2003","A TARDE","Nao","R NITEROI, 100 CENTRO - nan S.CAETANO DO SUL SP",-23.6149511,-46.5690597
"9305",2003,9774,"Furto de Veículo","08/11/2003","A NOITE","Nao","R ROQUE PETRELA, 235 BROOKLIN - nan S.PAULO SP",-23.6216078,-46.6849892
"9306",2003,12174,"Furto de Veículo","08/11/2003","A NOITE","Nao","R CELIA DOMINGUES FAUSTINO, 0 PARQUE CECAP - nan GUARULHOS SP",-23.4504745,-46.4988171
"9307",2003,6906,"Furto de Veículo","08/11/2003","EM HORA INCERTA","Nao","AVENIDA GENERAL MOTORS, 0 MOTORAMA - nan S.JOSE DOS CAMPOS SP",-23.1676653,-45.8160782
"9308",2003,10965,"Furto de Veículo","08/11/2003","EM HORA INCERTA","Nao","AV NESTOR DE BARROS, 21 JARDIM ANA MARIA - nan S.ANDRE SP",-23.6281416,-46.4902039
"9309",2003,10965,"Furto de Veículo","08/11/2003","EM HORA INCERTA","Nao","AV NESTOR DE BARROS, 21 JARDIM ANA MARIA - nan S.ANDRE SP",-23.6281416,-46.4902039
"9310",2003,5244,"Furto de Veículo","09/11/2003","DE MADRUGADA","Nao","EST DA VARGINHA, 343 OURO FINO - nan RIBEIRAO PIRES SP",-23.6881021,-46.3536463
"9311",2003,7268,"Furto de Veículo","09/11/2003","PELA MANHA","Nao","R SAO FRANCISCO, 86 JD. SAO SALVADOR - nan TABOAO DA SERRA SP",-23.6389872,-46.7961697
"9312",2003,6908,"Furto de Veículo","09/11/2003","EM HORA INCERTA","Nao","R.SHISHIMA HIFUMI, 0 URBANOVA - nan S.JOSE DOS CAMPOS SP",-23.2038935,-45.9096036
